nohup: ignoring input
Starting Power Logger...
2026-02-07 12:36:14.463055: 5322
2026-02-07 12:36:15.464340: 5322
2026-02-07 12:36:16.465984: 5322
2026-02-07 12:36:17.467701: 5322
2026-02-07 12:36:18.469367: 5322
2026-02-07 12:36:19.470986: 5322
2026-02-07 12:36:20.472291: 5322
2026-02-07 12:36:21.473912: 5322
2026-02-07 12:36:22.475673: 5322
2026-02-07 12:36:23.477445: 5807
2026-02-07 12:36:24.478716: 6673
2026-02-07 12:36:25.480335: 6190
2026-02-07 12:36:26.481585: 5706
2026-02-07 12:36:27.483201: 5322
2026-02-07 12:36:28.484823: 5322
2026-02-07 12:36:29.486432: 5322
2026-02-07 12:36:30.487688: 5322
2026-02-07 12:36:31.489294: 5322
2026-02-07 12:36:32.491047: 5322
2026-02-07 12:36:33.492648: 5322
2026-02-07 12:36:34.494249: 5322
2026-02-07 12:36:35.495845: 5322
2026-02-07 12:36:36.497457: 5322
2026-02-07 12:36:37.499032: 5322
2026-02-07 12:36:38.500640: 5322
2026-02-07 12:36:39.502300: 5121
2026-02-07 12:36:40.504022: 5322
2026-02-07 12:36:41.505652: 5322
2026-02-07 12:36:42.507253: 5322
2026-02-07 12:36:43.508863: 5322
2026-02-07 12:36:44.510486: 5121
2026-02-07 12:36:45.511756: 5322
2026-02-07 12:36:46.513387: 5322
2026-02-07 12:36:47.515023: 5121
2026-02-07 12:36:48.516649: 5423
2026-02-07 12:36:49.517895: 5322
2026-02-07 12:36:50.519525: 5222
2026-02-07 12:36:51.521144: 5322
2026-02-07 12:36:52.522760: 5322
2026-02-07 12:36:53.523999: 5322
2026-02-07 12:36:54.525630: 5322
2026-02-07 12:36:55.527248: 5322
2026-02-07 12:36:56.528721: 5322
2026-02-07 12:36:57.530110: 5222
2026-02-07 12:36:58.531748: 5322
2026-02-07 12:36:59.532880: 5322
2026-02-07 12:37:00.534016: 5322
2026-02-07 12:37:01.535419: 6673
2026-02-07 12:37:02.536831: 5706
2026-02-07 12:37:03.538207: 5706
2026-02-07 12:37:04.539606: 5322
2026-02-07 12:37:05.540991: 5322
2026-02-07 12:37:06.542392: 5322
2026-02-07 12:37:07.543802: 5322
2026-02-07 12:37:08.545211: 5322
2026-02-07 12:37:09.546633: 5322
2026-02-07 12:37:10.548040: 5322
2026-02-07 12:37:11.549480: 5322
2026-02-07 12:37:12.550854: 5322
2026-02-07 12:37:13.552238: 5322
2026-02-07 12:37:14.553658: 5322
2026-02-07 12:37:15.554785: 5121
2026-02-07 12:37:16.556198: 5322
2026-02-07 12:37:17.557347: 5322
2026-02-07 12:37:18.558703: 5121
2026-02-07 12:37:19.560107: 5322
2026-02-07 12:37:20.561525: 5322
2026-02-07 12:37:21.562940: 5121
2026-02-07 12:37:22.564358: 5221
2026-02-07 12:37:23.565785: 5322
2026-02-07 12:37:24.566951: 5222
2026-02-07 12:37:25.568019: 5222
2026-02-07 12:37:26.569315: 5322
2026-02-07 12:37:27.570719: 5221
2026-02-07 12:37:28.572134: 5322
2026-02-07 12:37:29.573398: 5322
2026-02-07 12:37:30.574759: 5121
2026-02-07 12:37:31.576119: 5121
2026-02-07 12:37:32.577408: 5121
2026-02-07 12:37:33.578748: 5221
2026-02-07 12:37:34.580043: 5322
2026-02-07 12:37:35.581442: 5322
2026-02-07 12:37:36.582766: 5322
2026-02-07 12:37:37.584150: 5322
2026-02-07 12:37:38.585480: 5322
2026-02-07 12:37:39.586883: 5322
2026-02-07 12:37:40.588341: 5322
2026-02-07 12:37:41.589493: 5322
2026-02-07 12:37:42.590635: 5322
2026-02-07 12:37:43.592039: 5322
2026-02-07 12:37:44.593469: 5322
2026-02-07 12:37:45.594797: 5322
2026-02-07 12:37:46.596144: 5322
2026-02-07 12:37:47.597519: 5121
2026-02-07 12:37:48.598831: 5322
2026-02-07 12:37:49.600466: 5322
2026-02-07 12:37:50.602087: 5322
2026-02-07 12:37:51.603742: 5322
2026-02-07 12:37:52.605368: 5322
2026-02-07 12:37:53.606991: 5322
2026-02-07 12:37:54.608382: 5322
2026-02-07 12:37:55.609959: 5322
2026-02-07 12:37:56.611270: 5322
2026-02-07 12:37:57.612876: 5221
2026-02-07 12:37:58.614111: 5322
2026-02-07 12:37:59.615770: 5221
2026-02-07 12:38:00.617400: 5121
2026-02-07 12:38:01.618771: 6189
2026-02-07 12:38:02.620392: 5706
2026-02-07 12:38:03.622057: 5322
2026-02-07 12:38:04.623380: 5121
2026-02-07 12:38:05.625035: 5322
2026-02-07 12:38:06.626670: 5222
2026-02-07 12:38:07.628085: 5322
2026-02-07 12:38:08.629461: 5322
2026-02-07 12:38:09.630556: 5322
2026-02-07 12:38:10.631979: 5322
2026-02-07 12:38:11.633669: 5322
2026-02-07 12:38:12.635229: 5322
2026-02-07 12:38:13.636371: 5322
2026-02-07 12:38:14.637780: 5322
2026-02-07 12:38:15.639403: 5322
2026-02-07 12:38:16.641006: 5322
2026-02-07 12:38:17.642523: 5121
2026-02-07 12:38:18.644134: 5121
2026-02-07 12:38:19.645736: 5322
2026-02-07 12:38:20.646949: 5322
2026-02-07 12:38:21.648093: 5322
2026-02-07 12:38:22.649255: 5322
2026-02-07 12:38:23.650867: 5121
2026-02-07 12:38:24.652074: 5322
2026-02-07 12:38:25.653361: 5322
2026-02-07 12:38:26.654920: 5221
2026-02-07 12:38:27.656153: 5322
2026-02-07 12:38:28.657544: 5322
2026-02-07 12:38:29.658742: 5221
2026-02-07 12:38:30.659961: 5322
2026-02-07 12:38:31.661578: 5322
2026-02-07 12:38:32.662827: 5322
2026-02-07 12:38:33.664036: 5322
2026-02-07 12:38:34.665417: 5322
2026-02-07 12:38:35.667047: 5322
2026-02-07 12:38:36.668258: 5322
2026-02-07 12:38:37.669829: 5322
2026-02-07 12:38:38.671081: 5322
2026-02-07 12:38:39.672388: 5322
2026-02-07 12:38:40.673789: 5121
2026-02-07 12:38:41.675041: 5322
2026-02-07 12:38:42.676622: 5322
2026-02-07 12:38:43.677865: 5322
2026-02-07 12:38:44.679114: 5221
2026-02-07 12:38:45.680396: 5221
2026-02-07 12:38:46.681786: 5221
2026-02-07 12:38:47.683038: 5121
2026-02-07 12:38:48.684298: 5322
2026-02-07 12:38:49.685551: 5121
2026-02-07 12:38:50.686820: 5121
2026-02-07 12:38:51.688100: 5121
2026-02-07 12:38:52.689700: 5322
2026-02-07 12:38:53.691139: 5322
2026-02-07 12:38:54.692409: 5221
2026-02-07 12:38:55.693755: 5322
2026-02-07 12:38:56.694907: 5322
2026-02-07 12:38:57.696188: 5322
2026-02-07 12:38:58.697416: 5322
2026-02-07 12:38:59.698777: 5322
2026-02-07 12:39:00.699869: 5322
2026-02-07 12:39:01.701092: 6189
2026-02-07 12:39:02.702314: 5807
2026-02-07 12:39:03.703563: 5706
2026-02-07 12:39:04.704746: 5322
2026-02-07 12:39:05.705953: 5322
2026-02-07 12:39:06.707229: 5322
2026-02-07 12:39:07.708478: 5222
2026-02-07 12:39:08.709782: 5322
2026-02-07 12:39:09.711000: 5322
2026-02-07 12:39:10.712236: 5322
2026-02-07 12:39:11.713477: 5322
2026-02-07 12:39:12.714759: 5322
2026-02-07 12:39:13.716039: 5322
2026-02-07 12:39:14.717684: 5322
2026-02-07 12:39:15.719070: 5322
2026-02-07 12:39:16.719980: 5322
2026-02-07 12:39:17.721338: 5322
2026-02-07 12:39:18.722690: 5221
2026-02-07 12:39:19.723971: 5322
2026-02-07 12:39:20.725329: 5322
2026-02-07 12:39:21.726660: 5322
2026-02-07 12:39:22.727813: 5322
2026-02-07 12:39:23.729248: 5322
2026-02-07 12:39:24.731020: 6593
2026-02-07 12:39:25.732718: 5322
2026-02-07 12:39:26.734088: 5322
2026-02-07 12:39:27.735243: 5322
2026-02-07 12:39:28.736891: 6392
2026-02-07 12:39:29.738164: 7941
2026-02-07 12:39:30.739617: 7922
2026-02-07 12:39:31.741381: 7437
2026-02-07 12:39:32.742858: 7438
2026-02-07 12:39:33.744586: 5706
2026-02-07 12:39:34.745874: 5706
2026-02-07 12:39:35.747031: 5322
2026-02-07 12:39:36.748354: 5322
2026-02-07 12:39:37.749505: 5322
2026-02-07 12:39:38.750607: 5322
2026-02-07 12:39:39.751713: 5322
2026-02-07 12:39:40.752016: 5322
2026-02-07 12:39:41.753111: 5121
2026-02-07 12:39:42.754224: 5322
2026-02-07 12:39:43.755395: 5322
2026-02-07 12:39:44.756042: 5322
2026-02-07 12:39:45.757124: 5322
2026-02-07 12:39:46.758278: 5322
2026-02-07 12:39:47.759604: 5322
2026-02-07 12:39:48.761282: 5322
2026-02-07 12:39:49.762408: 5322
2026-02-07 12:39:50.763848: 5322
2026-02-07 12:39:51.763979: 5322
2026-02-07 12:39:52.765112: 5322
2026-02-07 12:39:53.766418: 5121
2026-02-07 12:39:54.767506: 5322
2026-02-07 12:39:55.768615: 5322
2026-02-07 12:39:56.769750: 5322
2026-02-07 12:39:57.770850: 5322
2026-02-07 12:39:58.772027: 5221
2026-02-07 12:39:59.773126: 5322
2026-02-07 12:40:00.774261: 5322
2026-02-07 12:40:01.775346: 6290
2026-02-07 12:40:02.776009: 5807
2026-02-07 12:40:03.777090: 5322
2026-02-07 12:40:04.778187: 5322
2026-02-07 12:40:05.779303: 5322
2026-02-07 12:40:06.780380: 5322
2026-02-07 12:40:07.781530: 5322
2026-02-07 12:40:08.782836: 5322
2026-02-07 12:40:09.783944: 5322
2026-02-07 12:40:10.785247: 5322
2026-02-07 12:40:11.786370: 6392
2026-02-07 12:40:12.787487: 5322
2026-02-07 12:40:13.788752: 5121
2026-02-07 12:40:14.790142: 5121
2026-02-07 12:40:15.791304: 5221
2026-02-07 12:40:16.792926: 5322
2026-02-07 12:40:17.794051: 5322
2026-02-07 12:40:18.795462: 5322
2026-02-07 12:40:19.796713: 5121
2026-02-07 12:40:20.798024: 5322
2026-02-07 12:40:21.799148: 5322
2026-02-07 12:40:22.800253: 5322
2026-02-07 12:40:23.801379: 5322
2026-02-07 12:40:24.802809: 5322
2026-02-07 12:40:25.803906: 5322
2026-02-07 12:40:26.805550: 5322
2026-02-07 12:40:27.806865: 5322
2026-02-07 12:40:28.807969: 5322
2026-02-07 12:40:29.809060: 5322
2026-02-07 12:40:30.810180: 5322
2026-02-07 12:40:31.811289: 5322
2026-02-07 12:40:32.812001: 5322
2026-02-07 12:40:33.813122: 5322
2026-02-07 12:40:34.814277: 5322
2026-02-07 12:40:35.815376: 5322
2026-02-07 12:40:36.816503: 5322
2026-02-07 12:40:37.817592: 5322
2026-02-07 12:40:38.818670: 5322
2026-02-07 12:40:39.819765: 5322
2026-02-07 12:40:40.820015: 5706
2026-02-07 12:40:41.821323: 5322
2026-02-07 12:40:42.822412: 5322
2026-02-07 12:40:43.823703: 5121
2026-02-07 12:40:44.825362: 5322
2026-02-07 12:40:45.826509: 5322
2026-02-07 12:40:46.827973: 5322
2026-02-07 12:40:47.829366: 5322
2026-02-07 12:40:48.830666: 5322
2026-02-07 12:40:49.831810: 5322
2026-02-07 12:40:50.833101: 5322
2026-02-07 12:40:51.834367: 5322
2026-02-07 12:40:52.835491: 5322
2026-02-07 12:40:53.836273: 5322
2026-02-07 12:40:54.837852: 5322
2026-02-07 12:40:55.839237: 5322
2026-02-07 12:40:56.840006: 5322
2026-02-07 12:40:57.841095: 5322
2026-02-07 12:40:58.842416: 5322
2026-02-07 12:40:59.843553: 5222
2026-02-07 12:41:00.843963: 5322
2026-02-07 12:41:01.845106: 6189
2026-02-07 12:41:02.846392: 5706
2026-02-07 12:41:03.847479: 5322
2026-02-07 12:41:04.848221: 5322
2026-02-07 12:41:05.849360: 5221
2026-02-07 12:41:06.850506: 5322
2026-02-07 12:41:07.851911: 5322
2026-02-07 12:41:08.853005: 5322
2026-02-07 12:41:09.854139: 5121
2026-02-07 12:41:10.855303: 5322
2026-02-07 12:41:11.855971: 5322
2026-02-07 12:41:12.857119: 5322
2026-02-07 12:41:13.858260: 5322
2026-02-07 12:41:14.859403: 5322
2026-02-07 12:41:15.860017: 5121
2026-02-07 12:41:16.861150: 5322
2026-02-07 12:41:17.862278: 5121
2026-02-07 12:41:18.863369: 5322
2026-02-07 12:41:19.864479: 5322
2026-02-07 12:41:20.865619: 5322
2026-02-07 12:41:21.866761: 5222
2026-02-07 12:41:22.868168: 5121
2026-02-07 12:41:23.869319: 5322
2026-02-07 12:41:24.870458: 5322
2026-02-07 12:41:25.871938: 5322
2026-02-07 12:41:26.873106: 5322
2026-02-07 12:41:27.874322: 5322
2026-02-07 12:41:28.875450: 5322
2026-02-07 12:41:29.876049: 5322
2026-02-07 12:41:30.877365: 5222
2026-02-07 12:41:31.878692: 5322
2026-02-07 12:41:32.880013: 5322
2026-02-07 12:41:33.881338: 5322
2026-02-07 12:41:34.882673: 5322
2026-02-07 12:41:35.884112: 5322
2026-02-07 12:41:36.885373: 5322
2026-02-07 12:41:37.886561: 5121
2026-02-07 12:41:38.887704: 5322
2026-02-07 12:41:39.888881: 5322
2026-02-07 12:41:40.889982: 5322
2026-02-07 12:41:41.891130: 5322
2026-02-07 12:41:42.892663: 5322
2026-02-07 12:41:43.894002: 5322
2026-02-07 12:41:44.895189: 5322
2026-02-07 12:41:45.896347: 5322
2026-02-07 12:41:46.898120: 5121
2026-02-07 12:41:47.899558: 5121
2026-02-07 12:41:48.900863: 5322
2026-02-07 12:41:49.902182: 5322
2026-02-07 12:41:50.903492: 5322
2026-02-07 12:41:51.904020: 5322
2026-02-07 12:41:52.905133: 5322
2026-02-07 12:41:53.906274: 5322
2026-02-07 12:41:54.907416: 5322
2026-02-07 12:41:55.907972: 5221
2026-02-07 12:41:56.909056: 5322
2026-02-07 12:41:57.910167: 5322
2026-02-07 12:41:58.911258: 5121
2026-02-07 12:41:59.911970: 5222
2026-02-07 12:42:00.913213: 5322
2026-02-07 12:42:01.914497: 6572
2026-02-07 12:42:02.915802: 5706
2026-02-07 12:42:03.916111: 5322
2026-02-07 12:42:04.917201: 5322
2026-02-07 12:42:05.918332: 5221
2026-02-07 12:42:06.919472: 5121
2026-02-07 12:42:07.920005: 5121
2026-02-07 12:42:08.921146: 5322
2026-02-07 12:42:09.922236: 5322
2026-02-07 12:42:10.923523: 5322
2026-02-07 12:42:11.924040: 5322
2026-02-07 12:42:12.925350: 5322
2026-02-07 12:42:13.926431: 5322
2026-02-07 12:42:14.927568: 5322
2026-02-07 12:42:15.929317: 5322
2026-02-07 12:42:16.930593: 5322
2026-02-07 12:42:17.931785: 5322
2026-02-07 12:42:18.933454: 5322
2026-02-07 12:42:19.934806: 5222
2026-02-07 12:42:20.936162: 5222
2026-02-07 12:42:21.937537: 5322
2026-02-07 12:42:22.938789: 5807
2026-02-07 12:42:23.939904: 5322
2026-02-07 12:42:24.940984: 5322
2026-02-07 12:42:25.942122: 5222
2026-02-07 12:42:26.943254: 5322
2026-02-07 12:42:27.944535: 5121
2026-02-07 12:42:28.945636: 5322
2026-02-07 12:42:29.946811: 6794
2026-02-07 12:42:30.947927: 5322
2026-02-07 12:42:31.949035: 5322
2026-02-07 12:42:32.950343: 5322
2026-02-07 12:42:33.951486: 5322
2026-02-07 12:42:34.951974: 5221
2026-02-07 12:42:35.953098: 5322
2026-02-07 12:42:36.954212: 5322
2026-02-07 12:42:37.955305: 5322
2026-02-07 12:42:38.955969: 5322
2026-02-07 12:42:39.957059: 5322
2026-02-07 12:42:40.958163: 5322
2026-02-07 12:42:41.959300: 5322
2026-02-07 12:42:42.960734: 5322
2026-02-07 12:42:43.961831: 5322
2026-02-07 12:42:44.962968: 5322
2026-02-07 12:42:45.964033: 5322
2026-02-07 12:42:46.965129: 5322
2026-02-07 12:42:47.966402: 5322
2026-02-07 12:42:48.967526: 5322
2026-02-07 12:42:49.968035: 5322
2026-02-07 12:42:50.969193: 5322
2026-02-07 12:42:51.970308: 5222
2026-02-07 12:42:52.971466: 5322
2026-02-07 12:42:53.972020: 5322
2026-02-07 12:42:54.973136: 5322
2026-02-07 12:42:55.974223: 5322
2026-02-07 12:42:56.975319: 5322
2026-02-07 12:42:57.976578: 5322
2026-02-07 12:42:58.977684: 5322
2026-02-07 12:42:59.979109: 5322
2026-02-07 12:43:00.980360: 5322
2026-02-07 12:43:01.981598: 6189
2026-02-07 12:43:02.982988: 5706
2026-02-07 12:43:03.984022: 5423
2026-02-07 12:43:04.985408: 5322
2026-02-07 12:43:05.986616: 5322
2026-02-07 12:43:06.987718: 5322
2026-02-07 12:43:07.987981: 5322
2026-02-07 12:43:08.989085: 5322
2026-02-07 12:43:09.990213: 5121
2026-02-07 12:43:10.991362: 5322
2026-02-07 12:43:11.992043: 5222
2026-02-07 12:43:12.993154: 5221
2026-02-07 12:43:13.994290: 5222
2026-02-07 12:43:14.995568: 5121
2026-02-07 12:43:15.996021: 5322
2026-02-07 12:43:16.997178: 5322
2026-02-07 12:43:17.998309: 5221
2026-02-07 12:43:18.999412: 5121
2026-02-07 12:43:20.000011: 5121
2026-02-07 12:43:21.001165: 5322
2026-02-07 12:43:22.002284: 5221
2026-02-07 12:43:23.003414: 5322
2026-02-07 12:43:24.004186: 5322
2026-02-07 12:43:25.005282: 5322
2026-02-07 12:43:26.006426: 5322
2026-02-07 12:43:27.007538: 5121
2026-02-07 12:43:28.007981: 5322
2026-02-07 12:43:29.009117: 5322
2026-02-07 12:43:30.010210: 5322
2026-02-07 12:43:31.011345: 5322
2026-02-07 12:43:32.013068: 5322
2026-02-07 12:43:33.014225: 5322
2026-02-07 12:43:34.015316: 5322
2026-02-07 12:43:35.016514: 5322
2026-02-07 12:43:36.017751: 5322
2026-02-07 12:43:37.019085: 5322
2026-02-07 12:43:38.020006: 5322
2026-02-07 12:43:39.021389: 5423
2026-02-07 12:43:40.022594: 5322
2026-02-07 12:43:41.023826: 5322
2026-02-07 12:43:42.025554: 5322
2026-02-07 12:43:43.026835: 5322
2026-02-07 12:43:44.028053: 5322
2026-02-07 12:43:45.029285: 5322
2026-02-07 12:43:46.030556: 5322
2026-02-07 12:43:47.031659: 5121
2026-02-07 12:43:48.032890: 5322
2026-02-07 12:43:49.034028: 5322
2026-02-07 12:43:50.035136: 5322
2026-02-07 12:43:51.036508: 5322
2026-02-07 12:43:52.037761: 5322
2026-02-07 12:43:53.038871: 5322
2026-02-07 12:43:54.040012: 5322
2026-02-07 12:43:55.041261: 5121
2026-02-07 12:43:56.042422: 5322
2026-02-07 12:43:57.043570: 5322
2026-02-07 12:43:58.043987: 5322
2026-02-07 12:43:59.045081: 5322
2026-02-07 12:44:00.046170: 5322
2026-02-07 12:44:01.047305: 5706
2026-02-07 12:44:02.047964: 6190
2026-02-07 12:44:03.049048: 5322
2026-02-07 12:44:04.050149: 5322
2026-02-07 12:44:05.051313: 5322
2026-02-07 12:44:06.051980: 5322
2026-02-07 12:44:07.053073: 5322
2026-02-07 12:44:08.054180: 5322
2026-02-07 12:44:09.055352: 5322
2026-02-07 12:44:10.055967: 5322
2026-02-07 12:44:11.057066: 5322
2026-02-07 12:44:12.058169: 5322
2026-02-07 12:44:13.059266: 5322
2026-02-07 12:44:14.060377: 5322
2026-02-07 12:44:15.061485: 5322
2026-02-07 12:44:16.062581: 5322
2026-02-07 12:44:17.063729: 5322
2026-02-07 12:44:18.063995: 5322
2026-02-07 12:44:19.065082: 5322
2026-02-07 12:44:20.066184: 5322
2026-02-07 12:44:21.067281: 5222
2026-02-07 12:44:22.068012: 5221
2026-02-07 12:44:23.069153: 5322
2026-02-07 12:44:24.070422: 5322
2026-02-07 12:44:25.071574: 5222
2026-02-07 12:44:26.071987: 5322
2026-02-07 12:44:27.073093: 5322
2026-02-07 12:44:28.074199: 5322
2026-02-07 12:44:29.075302: 5322
2026-02-07 12:44:30.075960: 5322
2026-02-07 12:44:31.077054: 5322
2026-02-07 12:44:32.078158: 5322
2026-02-07 12:44:33.079654: 5322
2026-02-07 12:44:34.080920: 5322
2026-02-07 12:44:35.082324: 5322
2026-02-07 12:44:36.083618: 5222
2026-02-07 12:44:37.084030: 5222
2026-02-07 12:44:38.085271: 5322
2026-02-07 12:44:39.086680: 5322
2026-02-07 12:44:40.087922: 5322
2026-02-07 12:44:41.089308: 5322
2026-02-07 12:44:42.090658: 5221
2026-02-07 12:44:43.091798: 5121
2026-02-07 12:44:44.092895: 5121
2026-02-07 12:44:45.094042: 5221
2026-02-07 12:44:46.095348: 5322
2026-02-07 12:44:47.096731: 5121
2026-02-07 12:44:48.098131: 5121
2026-02-07 12:44:49.099406: 5322
2026-02-07 12:44:50.100415: 5322
2026-02-07 12:44:51.101859: 5322
2026-02-07 12:44:52.103281: 5322
2026-02-07 12:44:53.104165: 5322
2026-02-07 12:44:54.105396: 5322
2026-02-07 12:44:55.106668: 5322
2026-02-07 12:44:56.108075: 5322
2026-02-07 12:44:57.109871: 5322
2026-02-07 12:44:58.111167: 5322
2026-02-07 12:44:59.112579: 5322
2026-02-07 12:45:00.113776: 5322
2026-02-07 12:45:01.114923: 6471
2026-02-07 12:45:02.116379: 6089
2026-02-07 12:45:03.117800: 5706
2026-02-07 12:45:04.119191: 5322
2026-02-07 12:45:05.120506: 5322
2026-02-07 12:45:06.121939: 5322
2026-02-07 12:45:07.123373: 5322
2026-02-07 12:45:08.124835: 5322
2026-02-07 12:45:09.125935: 5322
2026-02-07 12:45:10.127098: 5322
2026-02-07 12:45:11.128540: 5322
2026-02-07 12:45:12.129697: 5322
2026-02-07 12:45:13.130798: 6190
2026-02-07 12:45:14.131926: 5322
2026-02-07 12:45:15.133030: 5322
2026-02-07 12:45:16.134130: 5322
2026-02-07 12:45:17.135237: 5322
2026-02-07 12:45:18.135986: 5322
2026-02-07 12:45:19.137128: 5322
2026-02-07 12:45:20.138258: 5322
2026-02-07 12:45:21.139358: 5322
2026-02-07 12:45:22.139974: 5322
2026-02-07 12:45:23.141140: 5322
2026-02-07 12:45:24.142228: 5121
2026-02-07 12:45:25.143387: 5322
2026-02-07 12:45:26.143998: 5121
2026-02-07 12:45:27.145134: 5322
2026-02-07 12:45:28.146281: 5322
2026-02-07 12:45:29.147562: 5322
2026-02-07 12:45:30.148675: 5322
2026-02-07 12:45:31.149821: 5322
2026-02-07 12:45:32.151138: 5322
2026-02-07 12:45:33.152128: 5322
2026-02-07 12:45:34.153270: 5121
2026-02-07 12:45:35.154358: 5322
2026-02-07 12:45:36.155499: 5322
2026-02-07 12:45:37.156029: 5322
2026-02-07 12:45:38.157134: 5322
2026-02-07 12:45:39.158281: 5322
2026-02-07 12:45:40.159377: 5322
2026-02-07 12:45:41.159962: 5322
2026-02-07 12:45:42.161369: 5322
2026-02-07 12:45:43.162689: 5322
2026-02-07 12:45:44.163826: 5322
2026-02-07 12:45:45.165107: 5322
2026-02-07 12:45:46.166546: 5322
2026-02-07 12:45:47.167991: 5322
2026-02-07 12:45:48.169400: 5322
2026-02-07 12:45:49.170869: 5322
2026-02-07 12:45:50.172189: 5322
2026-02-07 12:45:51.173297: 5322
2026-02-07 12:45:52.174669: 5322
2026-02-07 12:45:53.176110: 5322
2026-02-07 12:45:54.177416: 5322
2026-02-07 12:45:55.178748: 5322
2026-02-07 12:45:56.179951: 5322
2026-02-07 12:45:57.181241: 5322
2026-02-07 12:45:58.182518: 5322
2026-02-07 12:45:59.183755: 5221
2026-02-07 12:46:00.183977: 5322
2026-02-07 12:46:01.185077: 7440
2026-02-07 12:46:02.186227: 5807
2026-02-07 12:46:03.187660: 5706
2026-02-07 12:46:04.188056: 6291
2026-02-07 12:46:05.189454: 5706
2026-02-07 12:46:06.190616: 5322
2026-02-07 12:46:07.191729: 5322
2026-02-07 12:46:08.193123: 5322
2026-02-07 12:46:09.194512: 5221
2026-02-07 12:46:10.195628: 5121
2026-02-07 12:46:11.196053: 5322
2026-02-07 12:46:12.197213: 5121
2026-02-07 12:46:13.198618: 5222
2026-02-07 12:46:14.200069: 5221
2026-02-07 12:46:15.201468: 5322
2026-02-07 12:46:16.202938: 5322
2026-02-07 12:46:17.204348: 6190
2026-02-07 12:46:18.205593: 5322
2026-02-07 12:46:19.206929: 5322
2026-02-07 12:46:20.208190: 5322
2026-02-07 12:46:21.209590: 5322
2026-02-07 12:46:22.210955: 5322
2026-02-07 12:46:23.212230: 5322
2026-02-07 12:46:24.213603: 5322
2026-02-07 12:46:25.214750: 5322
2026-02-07 12:46:26.215933: 5322
2026-02-07 12:46:27.217084: 5322
2026-02-07 12:46:28.218186: 5322
2026-02-07 12:46:29.219338: 5322
2026-02-07 12:46:30.219989: 5322
2026-02-07 12:46:31.221314: 5322
2026-02-07 12:46:32.222473: 5322
2026-02-07 12:46:33.223624: 5322
2026-02-07 12:46:34.224019: 5322
2026-02-07 12:46:35.225482: 5322
2026-02-07 12:46:36.226625: 5322
2026-02-07 12:46:37.227966: 5322
2026-02-07 12:46:38.229405: 5322
2026-02-07 12:46:39.231172: 5322
2026-02-07 12:46:40.232968: 5322
2026-02-07 12:46:41.234292: 5322
2026-02-07 12:46:42.236140: 5322
2026-02-07 12:46:43.237312: 5322
2026-02-07 12:46:44.238696: 5322
2026-02-07 12:46:45.239809: 5322
2026-02-07 12:46:46.241514: 5322
2026-02-07 12:46:47.242909: 5322
2026-02-07 12:46:48.244313: 5322
2026-02-07 12:46:49.245549: 5322
2026-02-07 12:46:50.246824: 5322
2026-02-07 12:46:51.248045: 5322
2026-02-07 12:46:52.249420: 5322
2026-02-07 12:46:53.251166: 5322
2026-02-07 12:46:54.252549: 5222
2026-02-07 12:46:55.253817: 5121
2026-02-07 12:46:56.255567: 5322
2026-02-07 12:46:57.256842: 5322
2026-02-07 12:46:58.258212: 5322
2026-02-07 12:46:59.259590: 5322
2026-02-07 12:47:00.261390: 5322
2026-02-07 12:47:01.262714: 7440
2026-02-07 12:47:02.263862: 5706
2026-02-07 12:47:03.263986: 5322
2026-02-07 12:47:04.265336: 5706
2026-02-07 12:47:05.267078: 5121
2026-02-07 12:47:06.268239: 5322
2026-02-07 12:47:07.269328: 5322
2026-02-07 12:47:08.271095: 5322
2026-02-07 12:47:09.272429: 5322
2026-02-07 12:47:10.274296: 5322
2026-02-07 12:47:11.275778: 5322
2026-02-07 12:47:12.277150: 5322
2026-02-07 12:47:13.278476: 5322
2026-02-07 12:47:14.279591: 5322
2026-02-07 12:47:15.280925: 5322
2026-02-07 12:47:16.282273: 5322
2026-02-07 12:47:17.283609: 5322
2026-02-07 12:47:18.285401: 5322
2026-02-07 12:47:19.286538: 5121
